CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	SumFormula	SMILES	InChI	TransitionGroupId
RIBOSE 5-PHOSPHATE	231.02643	172.08685	0.022605836	60.0	C5H11O8P	C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	KTVPXOYAKDPRHY-SOOFDHNKSA-N	RIBOSE 5-PHOSPHATE_945
ROSMARINIC ACID	361.0918	89.03837	0.24028268	60.0	C18H16O8	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	DOUMFZQKYFQNTF-WUTVXBCWSA-N	ROSMARINIC ACID_1116
ROSMARINIC ACID	361.0918	163.03976	1.0	60.0	C18H16O8	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	DOUMFZQKYFQNTF-WUTVXBCWSA-N	ROSMARINIC ACID_1114
ROSMARINIC ACID	361.0918	79.05532	0.03533569	60.0	C18H16O8	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	DOUMFZQKYFQNTF-WUTVXBCWSA-N	ROSMARINIC ACID_1117
ROSMARINIC ACID	361.0918	181.05042	0.02630546	60.0	C18H16O8	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	DOUMFZQKYFQNTF-WUTVXBCWSA-N	ROSMARINIC ACID_1118
ROSMARINIC ACID	361.0918	135.0445	0.4220652	60.0	C18H16O8	C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	DOUMFZQKYFQNTF-WUTVXBCWSA-N	ROSMARINIC ACID_1115
S-(5'-ADENOSYL)-L-HOMOCYSTEINE	385.12888	136.0642	1.0	60.0	C14H20N6O5S	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	S-(5'-ADENOSYL)-L-HOMOCYSTEINE_175
S-(5'-ADENOSYL)-L-HOMOCYSTEINE	385.12888	232.06647	0.016279874	60.0	C14H20N6O5S	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	S-(5'-ADENOSYL)-L-HOMOCYSTEINE_179
S-(5'-ADENOSYL)-L-HOMOCYSTEINE	385.12888	88.02259	0.34239694	60.0	C14H20N6O5S	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	S-(5'-ADENOSYL)-L-HOMOCYSTEINE_176
S-(5'-ADENOSYL)-L-HOMOCYSTEINE	385.12888	250.07716	0.15794942	60.0	C14H20N6O5S	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	S-(5'-ADENOSYL)-L-HOMOCYSTEINE_177
S-(5'-ADENOSYL)-L-HOMOCYSTEINE	385.12888	99.0465	0.027364044	60.0	C14H20N6O5S	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	S-(5'-ADENOSYL)-L-HOMOCYSTEINE_178
S-CARBOXYMETHYL-CYSTEINE	180.0325	44.97961	0.1961605	60.0	C5H9NO4S	C(C(C(=O)O)N)SCC(=O)O	GBFLZEXEOZUWRN-VKHMYHEASA-N	S-CARBOXYMETHYL-CYSTEINE_1664
S-CARBOXYMETHYL-CYSTEINE	180.0325	134.02635	0.23234065	60.0	C5H9NO4S	C(C(C(=O)O)N)SCC(=O)O	GBFLZEXEOZUWRN-VKHMYHEASA-N	S-CARBOXYMETHYL-CYSTEINE_1663
S-CARBOXYMETHYL-CYSTEINE	180.0325	163.00569	0.505784	60.0	C5H9NO4S	C(C(C(=O)O)N)SCC(=O)O	GBFLZEXEOZUWRN-VKHMYHEASA-N	S-CARBOXYMETHYL-CYSTEINE_1662
S-CARBOXYMETHYL-CYSTEINE	180.0325	61.01091	0.651243	60.0	C5H9NO4S	C(C(C(=O)O)N)SCC(=O)O	GBFLZEXEOZUWRN-VKHMYHEASA-N	S-CARBOXYMETHYL-CYSTEINE_1661
S-CARBOXYMETHYL-CYSTEINE	180.0325	89.00501	1.0	60.0	C5H9NO4S	C(C(C(=O)O)N)SCC(=O)O	GBFLZEXEOZUWRN-VKHMYHEASA-N	S-CARBOXYMETHYL-CYSTEINE_1660
S-HEXYL-GLUTATHIONE	392.185	116.01884	0.517	60.0	C16H29N3O6S	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	HXJDWCWJDCOHDG-RYUDHWBXSA-N	S-HEXYL-GLUTATHIONE_939
S-HEXYL-GLUTATHIONE	392.185	43.05615	0.245	60.0	C16H29N3O6S	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	HXJDWCWJDCOHDG-RYUDHWBXSA-N	S-HEXYL-GLUTATHIONE_941
S-HEXYL-GLUTATHIONE	392.185	84.04686	0.2635	60.0	C16H29N3O6S	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	HXJDWCWJDCOHDG-RYUDHWBXSA-N	S-HEXYL-GLUTATHIONE_940
S-HEXYL-GLUTATHIONE	392.185	162.02405	0.556	60.0	C16H29N3O6S	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	HXJDWCWJDCOHDG-RYUDHWBXSA-N	S-HEXYL-GLUTATHIONE_938
S-HEXYL-GLUTATHIONE	392.185	246.1176	1.0	60.0	C16H29N3O6S	CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	HXJDWCWJDCOHDG-RYUDHWBXSA-N	S-HEXYL-GLUTATHIONE_937
SACCHARIN	184.00629	75.02525	0.23166667	60.0	C7H5NO3S	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	CVHZOJJKTDOEJC-UHFFFAOYSA-N	SACCHARIN_2001
SACCHARIN	184.00629	130.03976	0.010000001	60.0	C7H5NO3S	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	CVHZOJJKTDOEJC-UHFFFAOYSA-N	SACCHARIN_2003
SACCHARIN	184.00629	165.99794	0.287	60.0	C7H5NO3S	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	CVHZOJJKTDOEJC-UHFFFAOYSA-N	SACCHARIN_2000
SACCHARIN	184.00629	51.02346	0.175	60.0	C7H5NO3S	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	CVHZOJJKTDOEJC-UHFFFAOYSA-N	SACCHARIN_2002
SACCHARIN	184.00629	102.03547	1.0	60.0	C7H5NO3S	C1=CC=C2C(=C1)C(=O)NS2(=O)=O	CVHZOJJKTDOEJC-UHFFFAOYSA-N	SACCHARIN_1999
SALBUTAMOL	240.15942	57.07013	0.34104806	60.0	C13H21NO3	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	NDAUXUAQIAJITI-LBPRGKRZSA-N	SALBUTAMOL_1638
SALBUTAMOL	240.15942	222.14944	0.320524	60.0	C13H21NO3	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	NDAUXUAQIAJITI-LBPRGKRZSA-N	SALBUTAMOL_1639
SALBUTAMOL	240.15942	148.0758	1.0	60.0	C13H21NO3	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	NDAUXUAQIAJITI-LBPRGKRZSA-N	SALBUTAMOL_1635
SALBUTAMOL	240.15942	121.06434	0.4633188	60.0	C13H21NO3	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	NDAUXUAQIAJITI-LBPRGKRZSA-N	SALBUTAMOL_1636
SALBUTAMOL	240.15942	91.05358	0.4436681	60.0	C13H21NO3	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	NDAUXUAQIAJITI-LBPRGKRZSA-N	SALBUTAMOL_1637
SALICIN	287.11252	180.95647	0.038333334	60.0	C13H18O7	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O	NGFMICBWJRZIBI-UJPOAAIJSA-N	SALICIN_287
SALICIN	287.11252	77.04009	0.17633332	60.0	C13H18O7	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O	NGFMICBWJRZIBI-UJPOAAIJSA-N	SALICIN_286
SALICIN	287.11252	107.05018	1.0	60.0	C13H18O7	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O	NGFMICBWJRZIBI-UJPOAAIJSA-N	SALICIN_285
SALICIN	287.11252	134.95375	0.037666667	60.0	C13H18O7	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O	NGFMICBWJRZIBI-UJPOAAIJSA-N	SALICIN_288
SALICIN	287.11252	31.60445	0.0016666666	60.0	C13H18O7	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O	NGFMICBWJRZIBI-UJPOAAIJSA-N	SALICIN_289
SALICYLAMIDE	138.05495	93.03311	0.17114174	60.0	C7H7NO2	C1=CC=C(C(=C1)C(=O)N)O	SKZKKFZAGNVIMN-UHFFFAOYSA-N	SALICYLAMIDE_84
SALICYLAMIDE	138.05495	121.02865	0.93253636	60.0	C7H7NO2	C1=CC=C(C(=C1)C(=O)N)O	SKZKKFZAGNVIMN-UHFFFAOYSA-N	SALICYLAMIDE_82
SALICYLHYDROXAMIC ACID	154.04987	80.03705	1.0	60.0	C7H7NO3	C1=CC=C(C(=C1)C(=O)NO)O	HBROZNQEVUILML-UHFFFAOYSA-N	SALICYLHYDROXAMIC ACID_2104
SALICYLHYDROXAMIC ACID	154.04987	121.02835	0.46299997	60.0	C7H7NO3	C1=CC=C(C(=C1)C(=O)NO)O	HBROZNQEVUILML-UHFFFAOYSA-N	SALICYLHYDROXAMIC ACID_2105
SALICYLHYDROXAMIC ACID	154.04987	108.03127	0.20933335	60.0	C7H7NO3	C1=CC=C(C(=C1)C(=O)NO)O	HBROZNQEVUILML-UHFFFAOYSA-N	SALICYLHYDROXAMIC ACID_2107
SALICYLHYDROXAMIC ACID	154.04987	53.03809	0.37333333	60.0	C7H7NO3	C1=CC=C(C(=C1)C(=O)NO)O	HBROZNQEVUILML-UHFFFAOYSA-N	SALICYLHYDROXAMIC ACID_2106
SALICYLIC ACID	139.03897	65.04001	1.0	60.0	C7H6O3	C1=CC=C(C(=C1)C(=O)O)O	YGSDEFSMJLZEOE-UHFFFAOYSA-N	SALICYLIC ACID_1682
SALICYLIC ACID	139.03897	111.0454	0.8270932	60.0	C7H6O3	C1=CC=C(C(=C1)C(=O)O)O	YGSDEFSMJLZEOE-UHFFFAOYSA-N	SALICYLIC ACID_1683
SALICYLIC ACID	139.03897	39.02303	0.34615383	60.0	C7H6O3	C1=CC=C(C(=C1)C(=O)O)O	YGSDEFSMJLZEOE-UHFFFAOYSA-N	SALICYLIC ACID_1684
SELENOCYSTAMINE	248.94037	203.88307	1.0	60.0	C4H12N2Se2	C(C[Se][Se]CCN)N	QNGIKJLVQNCRRC-UHFFFAOYSA-N	SELENOCYSTAMINE_1562
SELENOCYSTAMINE	248.94037	118.91876	0.69168895	60.0	C4H12N2Se2	C(C[Se][Se]CCN)N	QNGIKJLVQNCRRC-UHFFFAOYSA-N	SELENOCYSTAMINE_1563
SELENOCYSTAMINE	248.94037	44.04896	0.6702413	60.0	C4H12N2Se2	C(C[Se][Se]CCN)N	QNGIKJLVQNCRRC-UHFFFAOYSA-N	SELENOCYSTAMINE_1564
SELENOCYSTAMINE	248.94037	136.9304	0.55898124	60.0	C4H12N2Se2	C(C[Se][Se]CCN)N	QNGIKJLVQNCRRC-UHFFFAOYSA-N	SELENOCYSTAMINE_1565
SELENOCYSTAMINE	248.94037	220.91946	0.44436997	60.0	C4H12N2Se2	C(C[Se][Se]CCN)N	QNGIKJLVQNCRRC-UHFFFAOYSA-N	SELENOCYSTAMINE_1566
SELENOMETHIONINE	198.00278	74.04907	0.05944718	60.0	C5H11NO2Se	C[Se]CCC(C(=O)O)N	RJFAYQIBOAGBLC-BYPYZUCNSA-N	SELENOMETHIONINE_715
SELENOMETHIONINE	198.00278	135.00131	0.081029914	60.0	C5H11NO2Se	C[Se]CCC(C(=O)O)N	RJFAYQIBOAGBLC-BYPYZUCNSA-N	SELENOMETHIONINE_714
SELENOMETHIONINE	198.00278	152.02708	0.15183643	60.0	C5H11NO2Se	C[Se]CCC(C(=O)O)N	RJFAYQIBOAGBLC-BYPYZUCNSA-N	SELENOMETHIONINE_713
SELENOMETHIONINE	198.00278	108.98251	0.5437334	60.0	C5H11NO2Se	C[Se]CCC(C(=O)O)N	RJFAYQIBOAGBLC-BYPYZUCNSA-N	SELENOMETHIONINE_712
SELENOMETHIONINE	198.00278	56.07196	1.0	60.0	C5H11NO2Se	C[Se]CCC(C(=O)O)N	RJFAYQIBOAGBLC-BYPYZUCNSA-N	SELENOMETHIONINE_711
SERINE	106.049866	70.02821	0.0452068	60.0	C3H7NO3	C(C(C(=O)O)N)O	MTCFGRXMJLQNBG-REOHCLBHSA-N	SERINE_379
SERINE	106.049866	60.04414	1.0	60.0	C3H7NO3	C(C(C(=O)O)N)O	MTCFGRXMJLQNBG-REOHCLBHSA-N	SERINE_378
SEROTONIN	177.10223	55.01867	0.02288104	60.0	C10H12N2O	C1=CC2=C(C=C1O)C(=CN2)CCN	QZAYGJVTTNCVMB-UHFFFAOYSA-N	SEROTONIN_1174
SEROTONIN	177.10223	105.07085	0.12953621	60.0	C10H12N2O	C1=CC2=C(C=C1O)C(=CN2)CCN	QZAYGJVTTNCVMB-UHFFFAOYSA-N	SEROTONIN_1173
SEROTONIN	177.10223	160.07693	1.0	60.0	C10H12N2O	C1=CC2=C(C=C1O)C(=CN2)CCN	QZAYGJVTTNCVMB-UHFFFAOYSA-N	SEROTONIN_1170
SEROTONIN	177.10223	77.03935	0.20107022	60.0	C10H12N2O	C1=CC2=C(C=C1O)C(=CN2)CCN	QZAYGJVTTNCVMB-UHFFFAOYSA-N	SEROTONIN_1172
SEROTONIN	177.10223	115.05548	0.5982285	60.0	C10H12N2O	C1=CC2=C(C=C1O)C(=CN2)CCN	QZAYGJVTTNCVMB-UHFFFAOYSA-N	SEROTONIN_1171
SERTRALINE	306.0811	158.97691	1.0	60.0	C17H17Cl2N	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	VGKDLMBJGBXTGI-SJCJKPOMSA-N	SERTRALINE_1673
SERTRALINE	306.0811	275.04074	0.5739291	60.0	C17H17Cl2N	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	VGKDLMBJGBXTGI-SJCJKPOMSA-N	SERTRALINE_1674
SERTRALINE	306.0811	129.07097	0.19115615	60.0	C17H17Cl2N	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	VGKDLMBJGBXTGI-SJCJKPOMSA-N	SERTRALINE_1675
SERTRALINE	306.0811	91.05391	0.059419625	60.0	C17H17Cl2N	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	VGKDLMBJGBXTGI-SJCJKPOMSA-N	SERTRALINE_1676
SERTRALINE	306.0811	196.99188	0.010133579	60.0	C17H17Cl2N	CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl	VGKDLMBJGBXTGI-SJCJKPOMSA-N	SERTRALINE_1677
SN-GLYCERO-3-PHOSPHOCHOLINE	258.1101	104.10729	1.0	60.0	C8H20NO6P	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	SUHOQUVVVLNYQR-QMMMGPOBSA-N	SN-GLYCERO-3-PHOSPHOCHOLINE_2177
SN-GLYCERO-3-PHOSPHOCHOLINE	258.1101	124.99994	0.38424242	60.0	C8H20NO6P	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	SUHOQUVVVLNYQR-QMMMGPOBSA-N	SN-GLYCERO-3-PHOSPHOCHOLINE_2179
SN-GLYCERO-3-PHOSPHOCHOLINE	258.1101	60.08083	0.25898993	60.0	C8H20NO6P	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	SUHOQUVVVLNYQR-QMMMGPOBSA-N	SN-GLYCERO-3-PHOSPHOCHOLINE_2180
SN-GLYCERO-3-PHOSPHOCHOLINE	258.1101	184.07385	0.080000006	60.0	C8H20NO6P	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	SUHOQUVVVLNYQR-QMMMGPOBSA-N	SN-GLYCERO-3-PHOSPHOCHOLINE_2181
SN-GLYCERO-3-PHOSPHOCHOLINE	258.1101	86.09601	0.5107071	60.0	C8H20NO6P	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O	SUHOQUVVVLNYQR-QMMMGPOBSA-N	SN-GLYCERO-3-PHOSPHOCHOLINE_2178
SORBIC ACID	113.05971	69.03118	0.65862787	60.0	C6H8O2	CC=CC=CC(=O)O	WSWCOQWTEOXDQX-MQQKCMAXSA-N	SORBIC ACID_705
SORBIC ACID	113.05971	41.03621	1.0	60.0	C6H8O2	CC=CC=CC(=O)O	WSWCOQWTEOXDQX-MQQKCMAXSA-N	SORBIC ACID_704
SPERMIDINE	146.16518	84.08016	0.25083333	60.0	C7H19N3	C(CCNCCCN)CN	ATHGHQPFGPMSJY-UHFFFAOYSA-N	SPERMIDINE_840
SPERMIDINE	146.16518	112.11145	0.11116666	60.0	C7H19N3	C(CCNCCCN)CN	ATHGHQPFGPMSJY-UHFFFAOYSA-N	SPERMIDINE_841
SPERMIDINE	146.16518	42.0329	0.083	60.0	C7H19N3	C(CCNCCCN)CN	ATHGHQPFGPMSJY-UHFFFAOYSA-N	SPERMIDINE_842
SPERMIDINE	146.16518	72.08077	1.0	60.0	C7H19N3	C(CCNCCCN)CN	ATHGHQPFGPMSJY-UHFFFAOYSA-N	SPERMIDINE_839
SPERMINE	203.22302	166.95659	0.005653266	60.0	C10H26N4	C(CCNCCCN)CNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	SPERMINE_34
SPERMINE	203.22356	84.08285	0.91032356	60.0	C10H26N4	C(CCNCCCN)CNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	SPERMINE_36
SPERMINE	203.22356	129.13919	0.73405236	60.0	C10H26N4	C(CCNCCCN)CNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	SPERMINE_37
SPERMINE	203.22356	58.06651	0.24160245	60.0	C10H26N4	C(CCNCCCN)CNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	SPERMINE_38
SPERMINE	203.22356	167.12614	0.033898305	60.0	C10H26N4	C(CCNCCCN)CNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	SPERMINE_39
SPERMINE	203.22356	112.1139	1.0	60.0	C10H26N4	C(CCNCCCN)CNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N	SPERMINE_35
SPHINGANINE	302.30536	95.08568	0.12625964	60.0	C18H39NO2	CCCCCCCCCCCCCCCC(C(CO)N)O	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	SPHINGANINE_1391
SPHINGANINE	302.30536	81.07	0.1308042	60.0	C18H39NO2	CCCCCCCCCCCCCCCC(C(CO)N)O	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	SPHINGANINE_1390
SPHINGANINE	302.30536	254.28418	0.13297766	60.0	C18H39NO2	CCCCCCCCCCCCCCCC(C(CO)N)O	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	SPHINGANINE_1389
SPHINGANINE	302.30536	284.29495	0.5842719	60.0	C18H39NO2	CCCCCCCCCCCCCCCC(C(CO)N)O	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	SPHINGANINE_1388
SPHINGANINE	302.30536	60.04421	1.0	60.0	C18H39NO2	CCCCCCCCCCCCCCCC(C(CO)N)O	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	SPHINGANINE_1387
SUBERIC ACID	175.09648	131.05763	0.10914368	60.0	C8H14O4	C(CCCC(=O)O)CCC(=O)O	TYFQFVWCELRYAO-UHFFFAOYSA-N	SUBERIC ACID_1841
SUBERIC ACID	175.09648	55.05524	1.0	60.0	C8H14O4	C(CCCC(=O)O)CCC(=O)O	TYFQFVWCELRYAO-UHFFFAOYSA-N	SUBERIC ACID_1837
SUBERIC ACID	175.09648	83.0873	0.7275762	60.0	C8H14O4	C(CCCC(=O)O)CCC(=O)O	TYFQFVWCELRYAO-UHFFFAOYSA-N	SUBERIC ACID_1838
SUBERIC ACID	175.09648	157.09036	0.2179971	60.0	C8H14O4	C(CCCC(=O)O)CCC(=O)O	TYFQFVWCELRYAO-UHFFFAOYSA-N	SUBERIC ACID_1839
SUBERIC ACID	175.09648	111.07991	0.2079826	60.0	C8H14O4	C(CCCC(=O)O)CCC(=O)O	TYFQFVWCELRYAO-UHFFFAOYSA-N	SUBERIC ACID_1840
SUBERYL GLYCINE	232.11795	83.08629	1.0	60.0	C10H17NO5	C(CCCC(=O)O)CCC(=O)NCC(=O)O	HXATVKDSYDWTCX-UHFFFAOYSA-N	SUBERYL GLYCINE_1330
SUBERYL GLYCINE	232.11795	157.08727	0.96414775	60.0	C10H17NO5	C(CCCC(=O)O)CCC(=O)NCC(=O)O	HXATVKDSYDWTCX-UHFFFAOYSA-N	SUBERYL GLYCINE_1331
SUBERYL GLYCINE	232.11795	55.05492	0.8890081	60.0	C10H17NO5	C(CCCC(=O)O)CCC(=O)NCC(=O)O	HXATVKDSYDWTCX-UHFFFAOYSA-N	SUBERYL GLYCINE_1332
SUBERYL GLYCINE	232.11795	214.10895	0.61227995	60.0	C10H17NO5	C(CCCC(=O)O)CCC(=O)NCC(=O)O	HXATVKDSYDWTCX-UHFFFAOYSA-N	SUBERYL GLYCINE_1333
SUBERYL GLYCINE	232.11795	186.11395	0.30850148	60.0	C10H17NO5	C(CCCC(=O)O)CCC(=O)NCC(=O)O	HXATVKDSYDWTCX-UHFFFAOYSA-N	SUBERYL GLYCINE_1334
SUCRALOSE	397.02182	57.03239	0.19110689	60.0	C12H19Cl3O8	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	BAQAVOSOZGMPRM-UHFFFAOYSA-N	SUCRALOSE_456
SUCRALOSE	397.02182	198.99245	0.26963103	60.0	C12H19Cl3O8	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	BAQAVOSOZGMPRM-UHFFFAOYSA-N	SUCRALOSE_454
SUCRALOSE	397.02182	85.0284	0.8391674	60.0	C12H19Cl3O8	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	BAQAVOSOZGMPRM-UHFFFAOYSA-N	SUCRALOSE_453
SUCRALOSE	397.02182	180.9818	1.0	60.0	C12H19Cl3O8	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	BAQAVOSOZGMPRM-UHFFFAOYSA-N	SUCRALOSE_452
SUCRALOSE	397.02182	145.00452	0.19157994	60.0	C12H19Cl3O8	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O	BAQAVOSOZGMPRM-UHFFFAOYSA-N	SUCRALOSE_455
SUCROSE	343.12347	198.89914	0.18898727	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	CZMRCDWAGMRECN-UGDNZRGBSA-N	SUCROSE_1507
SUCROSE	343.12347	127.03923	0.40177092	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	CZMRCDWAGMRECN-UGDNZRGBSA-N	SUCROSE_1506
SUCROSE	343.12347	87.04475	0.18372995	60.0	C12H22O11	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O	CZMRCDWAGMRECN-UGDNZRGBSA-N	SUCROSE_1508
SULPIRIDE	342.1482	112.11486	1.0	60.0	C15H23N3O4S	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	BGRJTUBHPOOWDU-UHFFFAOYSA-N	SULPIRIDE_155
SULPIRIDE	342.1482	84.08325	0.17722842	60.0	C15H23N3O4S	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	BGRJTUBHPOOWDU-UHFFFAOYSA-N	SULPIRIDE_158
SULPIRIDE	342.1482	214.02002	0.37883008	60.0	C15H23N3O4S	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	BGRJTUBHPOOWDU-UHFFFAOYSA-N	SULPIRIDE_156
SULPIRIDE	342.1482	156.01468	0.008704736	60.0	C15H23N3O4S	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	BGRJTUBHPOOWDU-UHFFFAOYSA-N	SULPIRIDE_159
SULPIRIDE	342.1482	58.0674	0.23781337	60.0	C15H23N3O4S	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC	BGRJTUBHPOOWDU-UHFFFAOYSA-N	SULPIRIDE_157
SYNEPHRINE	168.1019	77.03856	0.64738464	60.0	C9H13NO2	CNCC(C1=CC=C(C=C1)O)O	YRCWQPVGYLYSOX-UHFFFAOYSA-N	SYNEPHRINE_1408
SYNEPHRINE	168.1019	119.07719	0.18892309	60.0	C9H13NO2	CNCC(C1=CC=C(C=C1)O)O	YRCWQPVGYLYSOX-UHFFFAOYSA-N	SYNEPHRINE_1409
SYNEPHRINE	168.1019	42.05305	0.15692307	60.0	C9H13NO2	CNCC(C1=CC=C(C=C1)O)O	YRCWQPVGYLYSOX-UHFFFAOYSA-N	SYNEPHRINE_1410
SYNEPHRINE	168.1019	107.07381	0.8892307	60.0	C9H13NO2	CNCC(C1=CC=C(C=C1)O)O	YRCWQPVGYLYSOX-UHFFFAOYSA-N	SYNEPHRINE_1407
SYNEPHRINE	168.1019	150.12045	1.0	60.0	C9H13NO2	CNCC(C1=CC=C(C=C1)O)O	YRCWQPVGYLYSOX-UHFFFAOYSA-N	SYNEPHRINE_1406
SYRINGIC ACID	199.0601	155.0632	0.2220077	60.0	C9H10O5	COC1=CC(=CC(=C1O)OC)C(=O)O	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	SYRINGIC ACID_1246
SYRINGIC ACID	199.0601	51.02123	0.16891891	60.0	C9H10O5	COC1=CC(=CC(=C1O)OC)C(=O)O	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	SYRINGIC ACID_1247
SYRINGIC ACID	199.0601	140.03989	1.0	60.0	C9H10O5	COC1=CC(=CC(=C1O)OC)C(=O)O	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	SYRINGIC ACID_1243
SYRINGIC ACID	199.0601	77.03186	0.34555984	60.0	C9H10O5	COC1=CC(=CC(=C1O)OC)C(=O)O	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	SYRINGIC ACID_1244
SYRINGIC ACID	199.0601	97.02234	0.2514479	60.0	C9H10O5	COC1=CC(=CC(=C1O)OC)C(=O)O	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	SYRINGIC ACID_1245
TAMOXIFEN	372.23218	44.04861	0.274	60.0	C26H29NO	CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3	NKANXQFJJICGDU-QPLCGJKRSA-N	TAMOXIFEN_2015
